2012	What is the verse in which the word “Asaa” was used as a threat, but it did not happen?
2013	There is no verse in the Qur’an that combines good and evil more than this verse. So what is this verse?
2014	What is the most just verse in the Holy Quran?
2015	What is the greatest verse of relief in the Holy Quran?
2016	What is the verse that most entrusts and relies on God Almighty?
2017	Every surah begins with the letters of the alphabet followed by a mention of the Book, the revelation, or the Qur’an, except for three surahs. What are they?
2018	What is the verse from the Holy Quran that invalidated some of the bad customs and inherited traditions that were widespread in the pre-Islamic society, such as adoption, Zihar, and the belief that an intelligent, wise man has two hearts inside him?
2019	What is the first verse in the eternal book of Allah after the Basmalah?
2020	Which verse contains a word from the words of the Holy Quran that is written with an open taa and is repeated in two places in the same verse?
2021	What is the verse in which the word “baqiya” is written with an open “ta” by agreement?
2022	"What is the verse in which the word ""Qara"" is written with an open ""ta"" by agreement?"
2023	What is the verse in which the word “fitrah” is written with an open “ta” by agreement?
2024	Where is the word tree written with an open taa by agreement?
2025	What is the verse in which the word “paradise” is written with an open “ta” and is it agreed upon to read it in the singular?
2026	What is the verse in which the word “daughter” is written with an open “ta” by agreement?
2027	What are the verses in which the word “disobedience” is written with an open “ta” by agreement?
2028	What are the verses in which the word “curse” is written with an open “ta” by agreement?
2029	What is the verse in which the word “word” is written with an open “ta” and is it agreed to read it in the singular?
2030	What are the verses in which the word “woman” is written with an open “ta” by agreement?
2031	What are the verses in which the word “blessing” is written with an open “ta” by agreement?
2032	What are the verses in which the word “mercy” is written with an open “ta” by agreement?
2033	What are the names of the Day of Resurrection mentioned in the Holy Quran?
2034	How was the life of Prophet Jesus (peace be upon him) after God raised him?
2035	How was the life of the Prophet Muhammad before the mission in detail?
2036	How many prophets did God send?
2037	Why was Mecca chosen as the location of the Holy House?
2038	Why does the Qur’an not mention the names of some prophets in the stories?
2039	How exactly will people's fate in the afterlife be determined?
2040	What are the characteristics of the jinn in full?
2041	What is the name of Pharaoh?
2042	Why is Pharaoh's name not mentioned clearly in the Qur'an?
2043	How do jinn interact with humans in daily life?
2044	Ruling on shaving the beard?
2045	Verses that mentioned the Antichrist in the Holy Quran?
2046	What foods did the Prophet of God Jacob (Israel) forbid himself?
2047	Is the name of the Angel of Death Azrael?
2048	Verses that clarify the necessity of circumcision?
2049	Verses that contain the word apple?
2050	What are the details of the Prophet's journey to Taif?
2051	What is the evidence for the authenticity of the Sunnah?
2052	How did the Prophet raise his sons and daughters?
2053	How did the Prophet express his gratitude to God?
2054	How did the Prophet encourage kindness to neighbors?
2055	Which verse mentioned a fruit, which means banana?
2056	It was narrated that the Prophet, may God bless him and grant him peace, went out with some of his companions to the Jews of Banu Nadir to seek their help in a matter, and they plotted to kill him and his companions treacherously. Gabriel, peace be upon him, came down to him to inform him of what they had plotted. In which noble verse of the Holy Qur’an is this mentioned?
2057	The Messenger, may God bless him and grant him peace, used to joke, but he would only say the truth and would only utter kind words. His jokes were not devoid of teaching and guidance, such as when he said to the old woman, “An old woman will not enter Paradise,” referring to a verse in the Holy Qur’an. What is this verse?
2058	A noble prophet whom God Almighty sent stones upon his people, and God Almighty saved those who followed him from the punishment at dawn. Who is this prophet?
2059	When did God Almighty save his prophet Lot, peace be upon him, from the torment that befell his people?
2060	The Prophet was suffering greatly when the Holy Quran was being revealed, and he was trying to force himself to memorize the Quran, so he would repeat the reading with Gabriel when he recited the Quran to him, fearing that he would forget it. So God Almighty commanded him to listen when Gabriel, peace be upon him, recited to him and reassured him that God Almighty would make this Quran memorized in his chest, so he should not be impatient in his matter. So what is the evidence for this in the Quran?
2061	God Almighty commanded the Messenger to be gentle and kind to his nation. What are the verses that indicate this?
2062	The Holy Book of God mentioned the story of the Prophet of God, Jacob, peace be upon him, advising his son to keep secrets. What is the verse that indicates this?
2063	God did not send a prophet without taking a covenant from him that if He sent another prophet, they would believe in him and support him. This meaning is mentioned in a noble verse in the Book of God Almighty. What is it?
2064	If anyone was permitted to leave the remembrance of God, it would have been permitted to Zachariah, peace be upon him. What is the verse that indicates that?
